class_id,teacher_id,name,time
6999,184795,class 3201,TT 1100-1215
8314,876877,class 3202,TT 1100-1215
9497,454321,class 3203,TT 1100-1215
6841,484344,class 3204,TT 1100-1215
6415,292631,class 3205,TT 1100-1215
7935,129888,class 3206,TT 1100-1215
4269,178765,class 3207,TT 1100-1215
1482,641631,class 3208,TT 1100-1215
2243,344691,class 3209,TT 1100-1215
2324,184795,class 3210,TT 1100-1215
9286,336739,class 3211,TT 1100-1215
3243,454321,class 3212,TT 1100-1215
6766,197923,class 3213,TT 1100-1215
8712,178765,class 3214,TT 1100-1215
3485,173915,class 3215,TT 1100-1215
8754,165726,class 3216,TT 1100-1215
9871,242556,class 3217,TT 1100-1215
3768,178765,class 3218,TT 1100-1215
9576,292631,class 3219,TT 1100-1215
1274,818383,class 3220,TT 1100-1215
9264,425816,class 3221,TT 1100-1215
2265,235917,class 3222,TT 1100-1215
8319,513249,class 3223,TT 1100-1215
6363,235917,class 3224,TT 1100-1215
9378,258133,class 3225,TT 1100-1215
1327,672273,class 3226,TT 1100-1215
6753,513249,class 3227,TT 1100-1215
9118,415814,class 3228,TT 1100-1215
6574,258133,class 3229,TT 1100-1215
7388,786731,class 3230,TT 1100-1215
7796,699727,class 3231,TT 1100-1215
3839,791843,class 3232,TT 1100-1215
3248,336739,class 3233,TT 1100-1215
3858,133651,class 3234,TT 1100-1215
3646,449969,class 3235,TT 1100-1215
3276,165726,class 3236,TT 1100-1215
6312,187298,class 3237,TT 1100-1215
7853,748959,class 3238,TT 1100-1215
9384,688938,class 3239,TT 1100-1215
5645,688938,class 3240,TT 1100-1215
1457,562489,class 3241,TT 1100-1215
3499,112555,class 3242,TT 1100-1215
4423,244666,class 3243,TT 1100-1215
4576,449264,class 3244,TT 1100-1215
4392,129888,class 3245,TT 1100-1215
3279,791843,class 3246,TT 1100-1215
5464,818789,class 3247,TT 1100-1215
7344,621115,class 3248,TT 1100-1215
2827,478916,class 3249,TT 1100-1215
1677,242556,class 3250,TT 1100-1215
5882,793639,class 3251,TT 1100-1215
9268,449969,class 3252,TT 1100-1215
9126,688938,class 3253,TT 1100-1215
7264,958567,class 3254,TT 1100-1215
4166,454321,class 3255,TT 1100-1215
3176,513249,class 3256,TT 1100-1215
7233,326466,class 3257,TT 1100-1215
4556,997292,class 3258,TT 1100-1215
9523,223682,class 3259,TT 1100-1215
1354,786214,class 3260,TT 1100-1215
9752,292631,class 3261,TT 1100-1215
1425,641631,class 3262,TT 1100-1215
9339,513249,class 3263,TT 1100-1215
1228,641631,class 3264,TT 1100-1215
1236,976337,class 3265,TT 1100-1215
7655,648451,class 3266,TT 1100-1215
3135,258133,class 3267,TT 1100-1215
1331,641631,class 3268,TT 1100-1215
7528,913123,class 3269,TT 1100-1215
3578,449264,class 3270,TT 1100-1215
3955,336739,class 3271,TT 1100-1215
4695,793639,class 3272,TT 1100-1215
7293,449264,class 3273,TT 1100-1215
5526,688938,class 3274,TT 1100-1215
1264,688938,class 3275,TT 1100-1215
4933,328328,class 3276,TT 1100-1215
4287,425816,class 3277,TT 1100-1215
7375,244666,class 3278,TT 1100-1215
9182,763263,class 3279,TT 1100-1215
9846,197923,class 3280,TT 1100-1215
8265,197923,class 3281,TT 1100-1215
9669,235917,class 3282,TT 1100-1215
5563,258133,class 3283,TT 1100-1215
7979,562489,class 3284,TT 1100-1215
3876,171178,class 3285,TT 1100-1215
5661,323912,class 3286,TT 1100-1215
4782,449969,class 3287,TT 1100-1215
9165,187298,class 3288,TT 1100-1215
8197,292631,class 3289,TT 1100-1215
1976,648451,class 3290,TT 1100-1215
3745,298774,class 3291,TT 1100-1215
9496,513249,class 3292,TT 1100-1215
3935,184795,class 3293,TT 1100-1215
7662,838464,class 3294,TT 1100-1215
2131,415814,class 3295,TT 1100-1215
2535,454321,class 3296,TT 1100-1215
1272,323912,class 3297,TT 1100-1215
9552,898824,class 3298,TT 1100-1215
1829,688938,class 3299,TT 1100-1215
6861,763263,class 3300,TT 1100-1215
4876,336739,class 3301,TT 1100-1215
3115,344691,class 3302,TT 1100-1215
5731,173915,class 3303,TT 1100-1215
5988,699727,class 3304,TT 1100-1215
2946,876877,class 3305,TT 1100-1215
1567,449264,class 3306,TT 1100-1215
2334,958567,class 3307,TT 1100-1215
7278,487544,class 3308,TT 1100-1215
8668,323912,class 3309,TT 1100-1215
8977,298774,class 3310,TT 1100-1215
7894,112555,class 3311,TT 1100-1215
9612,173915,class 3312,TT 1100-1215
5137,328328,class 3313,TT 1100-1215
9342,178765,class 3314,TT 1100-1215
7634,748959,class 3315,TT 1100-1215
2977,791843,class 3316,TT 1100-1215
4469,763263,class 3317,TT 1100-1215
7956,562489,class 3318,TT 1100-1215
1727,699727,class 3319,TT 1100-1215
2449,336739,class 3320,TT 1100-1215
8513,634195,class 3321,TT 1100-1215
7129,818383,class 3322,TT 1100-1215
3179,257533,class 3323,TT 1100-1215
3547,976337,class 3324,TT 1100-1215
2748,187298,class 3325,TT 1100-1215
4642,642152,class 3326,TT 1100-1215
7775,763263,class 3327,TT 1100-1215
8639,616715,class 3328,TT 1100-1215
2945,178765,class 3329,TT 1100-1215
8573,688938,class 3330,TT 1100-1215
9132,345323,class 3331,TT 1100-1215
3484,449264,class 3332,TT 1100-1215
2553,242556,class 3333,TT 1100-1215
9371,641631,class 3334,TT 1100-1215
2859,165726,class 3335,TT 1100-1215
5642,235917,class 3336,TT 1100-1215
5763,328328,class 3337,TT 1100-1215
2963,178765,class 3338,TT 1100-1215
4489,641631,class 3339,TT 1100-1215
2119,913123,class 3340,TT 1100-1215
9759,326466,class 3341,TT 1100-1215
4535,648451,class 3342,TT 1100-1215
6811,178765,class 3343,TT 1100-1215
1489,126421,class 3344,TT 1100-1215
4821,748959,class 3345,TT 1100-1215
9929,223682,class 3346,TT 1100-1215
7526,298774,class 3347,TT 1100-1215
7839,958567,class 3348,TT 1100-1215
4955,184795,class 3349,TT 1100-1215
2688,976337,class 3350,TT 1100-1215
5575,178765,class 3351,TT 1100-1215
3229,648451,class 3352,TT 1100-1215
1545,791843,class 3353,TT 1100-1215
8322,257533,class 3354,TT 1100-1215
8923,513249,class 3355,TT 1100-1215
9125,913123,class 3356,TT 1100-1215
4899,328328,class 3357,TT 1100-1215
6598,187298,class 3358,TT 1100-1215
5978,699727,class 3359,TT 1100-1215
1332,621115,class 3360,TT 1100-1215
8446,197923,class 3361,TT 1100-1215
9948,323912,class 3362,TT 1100-1215
5124,244666,class 3363,TT 1100-1215
1868,484344,class 3364,TT 1100-1215
2576,699727,class 3365,TT 1100-1215
2735,165726,class 3366,TT 1100-1215
7288,449969,class 3367,TT 1100-1215
4399,958567,class 3368,TT 1100-1215
1511,478916,class 3369,TT 1100-1215
4548,126421,class 3370,TT 1100-1215
5111,328328,class 3371,TT 1100-1215
7414,345323,class 3372,TT 1100-1215
5785,133651,class 3373,TT 1100-1215
9993,244666,class 3374,TT 1100-1215
6854,621115,class 3375,TT 1100-1215
6331,244666,class 3376,TT 1100-1215
2383,672273,class 3377,TT 1100-1215
2366,326466,class 3378,TT 1100-1215
5295,487544,class 3379,TT 1100-1215
2215,449969,class 3380,TT 1100-1215
8959,688938,class 3381,TT 1100-1215
7585,786731,class 3382,TT 1100-1215
5736,838464,class 3383,TT 1100-1215
8811,672273,class 3384,TT 1100-1215
6286,484344,class 3385,TT 1100-1215
9263,818383,class 3386,TT 1100-1215
3883,958567,class 3387,TT 1100-1215
6813,336739,class 3388,TT 1100-1215
3574,641631,class 3389,TT 1100-1215
3488,328328,class 3390,TT 1100-1215
4768,223682,class 3391,TT 1100-1215
6544,449264,class 3392,TT 1100-1215
5821,129888,class 3393,TT 1100-1215
8383,223682,class 3394,TT 1100-1215
3291,447398,class 3395,TT 1100-1215
3747,478916,class 3396,TT 1100-1215
6957,976337,class 3397,TT 1100-1215
3916,793639,class 3398,TT 1100-1215
7178,484344,class 3399,TT 1100-1215
5536,133651,class 3400,TT 1100-1215
8868,454321,class 3401,TT 1100-1215
9317,244666,class 3402,TT 1100-1215
2365,454321,class 3403,TT 1100-1215
5441,323912,class 3404,TT 1100-1215
8981,292631,class 3405,TT 1100-1215
9582,449264,class 3406,TT 1100-1215
7647,648451,class 3407,TT 1100-1215
6623,648451,class 3408,TT 1100-1215
7391,197923,class 3409,TT 1100-1215
3246,258133,class 3410,TT 1100-1215
9938,323912,class 3411,TT 1100-1215
4827,786214,class 3412,TT 1100-1215
2238,838464,class 3413,TT 1100-1215
7217,112555,class 3414,TT 1100-1215
2973,133651,class 3415,TT 1100-1215
8846,898824,class 3416,TT 1100-1215
8172,898824,class 3417,TT 1100-1215
6674,344691,class 3418,TT 1100-1215
5917,634195,class 3419,TT 1100-1215
8119,838464,class 3420,TT 1100-1215
4629,616715,class 3421,TT 1100-1215
8233,415814,class 3422,TT 1100-1215
4596,292631,class 3423,TT 1100-1215
5683,336739,class 3424,TT 1100-1215
4531,621115,class 3425,TT 1100-1215
2817,344691,class 3426,TT 1100-1215
7982,642152,class 3427,TT 1100-1215
1121,818383,class 3428,TT 1100-1215
1691,454321,class 3429,TT 1100-1215
5248,876877,class 3430,TT 1100-1215
7385,328328,class 3431,TT 1100-1215
6791,642152,class 3432,TT 1100-1215
4586,425816,class 3433,TT 1100-1215
8768,818383,class 3434,TT 1100-1215
5469,958567,class 3435,TT 1100-1215
6918,484344,class 3436,TT 1100-1215
2193,323912,class 3437,TT 1100-1215
6479,791843,class 3438,TT 1100-1215
9575,791843,class 3439,TT 1100-1215
9574,748959,class 3440,TT 1100-1215
1896,913123,class 3441,TT 1100-1215
1574,173915,class 3442,TT 1100-1215
3364,165726,class 3443,TT 1100-1215
4628,197923,class 3444,TT 1100-1215
2616,258133,class 3445,TT 1100-1215
9164,818789,class 3446,TT 1100-1215
6277,763263,class 3447,TT 1100-1215
7311,171178,class 3448,TT 1100-1215
8336,913123,class 3449,TT 1100-1215
3419,242556,class 3450,TT 1100-1215
4196,112555,class 3451,TT 1100-1215
1369,513249,class 3452,TT 1100-1215
7994,786214,class 3453,TT 1100-1215
1484,648451,class 3454,TT 1100-1215
2455,344691,class 3455,TT 1100-1215
9556,793639,class 3456,TT 1100-1215
7477,447398,class 3457,TT 1100-1215
1565,641631,class 3458,TT 1100-1215
9422,257533,class 3459,TT 1100-1215
2766,197923,class 3460,TT 1100-1215
1629,133651,class 3461,TT 1100-1215
2158,958567,class 3462,TT 1100-1215
5581,298774,class 3463,TT 1100-1215
4367,748959,class 3464,TT 1100-1215
1154,958567,class 3465,TT 1100-1215
5391,298774,class 3466,TT 1100-1215
4213,178765,class 3467,TT 1100-1215
2512,818383,class 3468,TT 1100-1215
1827,425816,class 3469,TT 1100-1215
1973,997292,class 3470,TT 1100-1215
2588,235917,class 3471,TT 1100-1215
6511,129888,class 3472,TT 1100-1215
2669,997292,class 3473,TT 1100-1215
7481,178765,class 3474,TT 1100-1215
4724,344691,class 3475,TT 1100-1215
3632,257533,class 3476,TT 1100-1215
2717,242556,class 3477,TT 1100-1215
9189,793639,class 3478,TT 1100-1215
2597,997292,class 3479,TT 1100-1215
4617,786731,class 3480,TT 1100-1215
9885,648451,class 3481,TT 1100-1215
6619,292631,class 3482,TT 1100-1215
6481,449969,class 3483,TT 1100-1215
7173,876877,class 3484,TT 1100-1215
1487,898824,class 3485,TT 1100-1215
7137,126421,class 3486,TT 1100-1215
6637,642152,class 3487,TT 1100-1215
7185,786214,class 3488,TT 1100-1215
8497,133651,class 3489,TT 1100-1215
3211,791843,class 3490,TT 1100-1215
6396,328328,class 3491,TT 1100-1215
1237,449264,class 3492,TT 1100-1215
2785,688938,class 3493,TT 1100-1215
5212,793639,class 3494,TT 1100-1215
8612,244666,class 3495,TT 1100-1215
3122,562489,class 3496,TT 1100-1215
6394,876877,class 3497,TT 1100-1215
9894,616715,class 3498,TT 1100-1215
9479,688938,class 3499,TT 1100-1215
3393,449264,class 3500,TT 1100-1215
2543,258133,class 3501,TT 1100-1215
4248,763263,class 3502,TT 1100-1215
6939,838464,class 3503,TT 1100-1215
4896,298774,class 3504,TT 1100-1215
8759,197923,class 3505,TT 1100-1215
5596,258133,class 3506,TT 1100-1215
4534,976337,class 3507,TT 1100-1215
8988,223682,class 3508,TT 1100-1215
7156,699727,class 3509,TT 1100-1215
7762,112555,class 3510,TT 1100-1215
4178,818383,class 3511,TT 1100-1215
5513,748959,class 3512,TT 1100-1215
2391,898824,class 3513,TT 1100-1215
4978,242556,class 3514,TT 1100-1215
1195,634195,class 3515,TT 1100-1215
1184,791843,class 3516,TT 1100-1215
9229,133651,class 3517,TT 1100-1215
7327,634195,class 3518,TT 1100-1215
2227,898824,class 3519,TT 1100-1215
1171,699727,class 3520,TT 1100-1215
1155,838464,class 3521,TT 1100-1215
1872,223682,class 3522,TT 1100-1215
4747,699727,class 3523,TT 1100-1215
7913,699727,class 3524,TT 1100-1215
2774,328328,class 3525,TT 1100-1215
5395,133651,class 3526,TT 1100-1215
5139,336739,class 3527,TT 1100-1215
7583,187298,class 3528,TT 1100-1215
3195,478916,class 3529,TT 1100-1215
7676,997292,class 3530,TT 1100-1215
6696,112555,class 3531,TT 1100-1215
6891,976337,class 3532,TT 1100-1215
7755,126421,class 3533,TT 1100-1215
4147,876877,class 3534,TT 1100-1215
4713,793639,class 3535,TT 1100-1215
6169,487544,class 3536,TT 1100-1215
9794,223682,class 3537,TT 1100-1215
9742,449969,class 3538,TT 1100-1215
5997,257533,class 3539,TT 1100-1215
7177,112555,class 3540,TT 1100-1215
6171,562489,class 3541,TT 1100-1215
7735,165726,class 3542,TT 1100-1215
1961,129888,class 3543,TT 1100-1215
3763,235917,class 3544,TT 1100-1215
7864,648451,class 3545,TT 1100-1215
8291,672273,class 3546,TT 1100-1215
4898,345323,class 3547,TT 1100-1215
6628,478916,class 3548,TT 1100-1215
1433,642152,class 3549,TT 1100-1215
8327,791843,class 3550,TT 1100-1215
2679,786214,class 3551,TT 1100-1215
1174,165726,class 3552,TT 1100-1215
9826,244666,class 3553,TT 1100-1215
9318,838464,class 3554,TT 1100-1215
7438,345323,class 3555,TT 1100-1215
2941,258133,class 3556,TT 1100-1215
4817,616715,class 3557,TT 1100-1215
8316,323912,class 3558,TT 1100-1215
2868,187298,class 3559,TT 1100-1215
1598,336739,class 3560,TT 1100-1215
8972,763263,class 3561,TT 1100-1215
7814,642152,class 3562,TT 1100-1215
1899,648451,class 3563,TT 1100-1215
3261,913123,class 3564,TT 1100-1215
1538,641631,class 3565,TT 1100-1215
3149,336739,class 3566,TT 1100-1215
8582,818383,class 3567,TT 1100-1215
4451,688938,class 3568,TT 1100-1215
3616,484344,class 3569,TT 1100-1215
4338,648451,class 3570,TT 1100-1215
1979,258133,class 3571,TT 1100-1215
9291,484344,class 3572,TT 1100-1215
1853,328328,class 3573,TT 1100-1215
4714,634195,class 3574,TT 1100-1215
1955,641631,class 3575,TT 1100-1215
1238,197923,class 3576,TT 1100-1215
5335,173915,class 3577,TT 1100-1215
3611,187298,class 3578,TT 1100-1215
9483,513249,class 3579,TT 1100-1215
1975,173915,class 3580,TT 1100-1215
5411,449969,class 3581,TT 1100-1215
9631,478916,class 3582,TT 1100-1215
1273,818383,class 3583,TT 1100-1215
7431,898824,class 3584,TT 1100-1215
8577,513249,class 3585,TT 1100-1215
1689,425816,class 3586,TT 1100-1215
9234,345323,class 3587,TT 1100-1215
8865,818383,class 3588,TT 1100-1215
9116,958567,class 3589,TT 1100-1215
1352,223682,class 3590,TT 1100-1215
4883,763263,class 3591,TT 1100-1215
8991,634195,class 3592,TT 1100-1215
4952,748959,class 3593,TT 1100-1215
4619,235917,class 3594,TT 1100-1215
7462,793639,class 3595,TT 1100-1215
5814,257533,class 3596,TT 1100-1215
7428,187298,class 3597,TT 1100-1215
2221,133651,class 3598,TT 1100-1215
4947,818383,class 3599,TT 1100-1215
8177,672273,class 3600,TT 1100-1215
4554,197923,class 3601,TT 1230-1345
8297,449969,class 3602,TT 1230-1345
5955,621115,class 3603,TT 1230-1345
6332,258133,class 3604,TT 1230-1345
6855,748959,class 3605,TT 1230-1345
1552,818383,class 3606,TT 1230-1345
1389,133651,class 3607,TT 1230-1345
2537,257533,class 3608,TT 1230-1345
8591,447398,class 3609,TT 1230-1345
7479,258133,class 3610,TT 1230-1345
7535,958567,class 3611,TT 1230-1345
2117,298774,class 3612,TT 1230-1345
5591,786214,class 3613,TT 1230-1345
1124,133651,class 3614,TT 1230-1345
9447,415814,class 3615,TT 1230-1345
6245,126421,class 3616,TT 1230-1345
2341,447398,class 3617,TT 1230-1345
6195,326466,class 3618,TT 1230-1345
1493,328328,class 3619,TT 1230-1345
2736,641631,class 3620,TT 1230-1345
2615,336739,class 3621,TT 1230-1345
3655,997292,class 3622,TT 1230-1345
7323,178765,class 3623,TT 1230-1345
9797,292631,class 3624,TT 1230-1345
2145,323912,class 3625,TT 1230-1345
1628,487544,class 3626,TT 1230-1345
9255,641631,class 3627,TT 1230-1345
6715,484344,class 3628,TT 1230-1345
5514,786214,class 3629,TT 1230-1345
1771,454321,class 3630,TT 1230-1345
5355,165726,class 3631,TT 1230-1345
2839,173915,class 3632,TT 1230-1345
1299,621115,class 3633,TT 1230-1345
5546,634195,class 3634,TT 1230-1345
9923,876877,class 3635,TT 1230-1345
5426,171178,class 3636,TT 1230-1345
3324,487544,class 3637,TT 1230-1345
6371,449264,class 3638,TT 1230-1345
6345,976337,class 3639,TT 1230-1345
7244,478916,class 3640,TT 1230-1345
5268,345323,class 3641,TT 1230-1345
4754,793639,class 3642,TT 1230-1345
7747,513249,class 3643,TT 1230-1345
3251,478916,class 3644,TT 1230-1345
3772,178765,class 3645,TT 1230-1345
6199,478916,class 3646,TT 1230-1345
9987,258133,class 3647,TT 1230-1345
6262,791843,class 3648,TT 1230-1345
6141,344691,class 3649,TT 1230-1345
2285,133651,class 3650,TT 1230-1345
6935,173915,class 3651,TT 1230-1345
2441,126421,class 3652,TT 1230-1345
3459,791843,class 3653,TT 1230-1345
8922,786731,class 3654,TT 1230-1345
3239,126421,class 3655,TT 1230-1345
3541,876877,class 3656,TT 1230-1345
7947,818789,class 3657,TT 1230-1345
2887,165726,class 3658,TT 1230-1345
3355,126421,class 3659,TT 1230-1345
9167,258133,class 3660,TT 1230-1345
8568,791843,class 3661,TT 1230-1345
6677,958567,class 3662,TT 1230-1345
3582,235917,class 3663,TT 1230-1345
6828,187298,class 3664,TT 1230-1345
7115,672273,class 3665,TT 1230-1345
3691,958567,class 3666,TT 1230-1345
7425,793639,class 3667,TT 1230-1345
4581,699727,class 3668,TT 1230-1345
8624,323912,class 3669,TT 1230-1345
1763,997292,class 3670,TT 1230-1345
6356,425816,class 3671,TT 1230-1345
2691,449969,class 3672,TT 1230-1345
8915,184795,class 3673,TT 1230-1345
3731,997292,class 3674,TT 1230-1345
7445,449264,class 3675,TT 1230-1345
7619,173915,class 3676,TT 1230-1345
9736,449264,class 3677,TT 1230-1345
4976,129888,class 3678,TT 1230-1345
6478,786214,class 3679,TT 1230-1345
3225,258133,class 3680,TT 1230-1345
8924,187298,class 3681,TT 1230-1345
8538,292631,class 3682,TT 1230-1345
9386,818383,class 3683,TT 1230-1345
6192,562489,class 3684,TT 1230-1345
6769,258133,class 3685,TT 1230-1345
6534,336739,class 3686,TT 1230-1345
8515,292631,class 3687,TT 1230-1345
3848,447398,class 3688,TT 1230-1345
2611,786214,class 3689,TT 1230-1345
2933,126421,class 3690,TT 1230-1345
1568,818789,class 3691,TT 1230-1345
6698,562489,class 3692,TT 1230-1345
5981,336739,class 3693,TT 1230-1345
7486,197923,class 3694,TT 1230-1345
5286,748959,class 3695,TT 1230-1345
8833,223682,class 3696,TT 1230-1345
6258,672273,class 3697,TT 1230-1345
1172,328328,class 3698,TT 1230-1345
9568,126421,class 3699,TT 1230-1345
7866,258133,class 3700,TT 1230-1345
5259,641631,class 3701,TT 1230-1345
6942,484344,class 3702,TT 1230-1345
6535,178765,class 3703,TT 1230-1345
5419,699727,class 3704,TT 1230-1345
5166,171178,class 3705,TT 1230-1345
5347,126421,class 3706,TT 1230-1345
6941,621115,class 3707,TT 1230-1345
7848,562489,class 3708,TT 1230-1345
5746,621115,class 3709,TT 1230-1345
5442,976337,class 3710,TT 1230-1345
4914,621115,class 3711,TT 1230-1345
8976,634195,class 3712,TT 1230-1345
2163,242556,class 3713,TT 1230-1345
7739,642152,class 3714,TT 1230-1345
1162,648451,class 3715,TT 1230-1345
1573,898824,class 3716,TT 1230-1345
3352,818789,class 3717,TT 1230-1345
8164,257533,class 3718,TT 1230-1345
